V1,V2,V3,V4,V5,V6,V7,V8
2623.468,2623.3774,2623.3774,2623.3774,2623.3774,2623.3774,2623.3774,2623.475
2623.4658,2623.366,2623.366,2623.366,2623.366,2623.366,2623.366,2623.474
2623.4756,2623.3604,2623.3604,2623.3604,2623.3604,2623.3604,2623.3604,2623.4734
2623.4675,2623.3755,2623.3755,2623.3755,2623.3755,2623.3755,2623.3755,2623.474
2623.476,2623.3628,2623.3628,2623.3628,2623.3628,2623.3628,2623.3628,2623.474
2623.475,2623.3562,2623.3562,2623.3562,2623.3562,2623.3562,2623.3562,2623.4739
2623.4666,2623.3772,2623.3772,2623.3772,2623.3772,2623.3772,2623.3772,2623.473
2623.476,2623.36,2623.36,2623.36,2623.36,2623.36,2623.36,2623.4736
2623.467,2623.3728,2623.3728,2623.3728,2623.3728,2623.3728,2623.3728,2623.4744
2623.4695,2623.3933,2623.3933,2623.3933,2623.3933,2623.3933,2623.3933,2623.4739
2623.4758,2623.3564,2623.3564,2623.3564,2623.3564,2623.3564,2623.3564,2623.4739
2623.4653,2623.3584,2623.3584,2623.3584,2623.3584,2623.3584,2623.3584,2623.4736
2623.4753,2623.3499,2623.3499,2623.3499,2623.3499,2623.3499,2623.3499,2623.4736
2623.4756,2623.3574,2623.3574,2623.3574,2623.3574,2623.3574,2623.3574,2623.4736
2623.4688,2623.382,2623.382,2623.382,2623.382,2623.382,2623.382,2623.475
2623.4758,2623.364,2623.364,2623.364,2623.364,2623.364,2623.364,2623.474
2623.4668,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.4739
2623.4673,2623.3757,2623.3757,2623.3757,2623.3757,2623.3757,2623.3757,2623.474
2623.47,2623.3923,2623.3923,2623.3923,2623.3923,2623.3923,2623.3923,2623.4763
2623.4656,2623.3586,2623.3586,2623.3586,2623.3586,2623.3586,2623.3586,2623.4744
2623.47,2623.3904,2623.3904,2623.3904,2623.3904,2623.3904,2623.3904,2623.4746
2623.467,2623.3777,2623.3777,2623.3777,2623.3777,2623.3777,2623.3777,2623.4731
2623.4663,2623.365,2623.365,2623.365,2623.365,2623.365,2623.365,2623.4744
2623.4683,2623.382,2623.382,2623.382,2623.382,2623.382,2623.382,2623.474
2623.4683,2623.3862,2623.3862,2623.3862,2623.3862,2623.3862,2623.3862,2623.4749
2623.4678,2623.381,2623.381,2623.381,2623.381,2623.381,2623.381,2623.4736
2623.4753,2623.359,2623.359,2623.359,2623.359,2623.359,2623.359,2623.4739
2623.4653,2623.3608,2623.3608,2623.3608,2623.3608,2623.3608,2623.3608,2623.4731
2623.4666,2623.3706,2623.3706,2623.3706,2623.3706,2623.3706,2623.3706,2623.4739
2623.4756,2623.3638,2623.3638,2623.3638,2623.3638,2623.3638,2623.3638,2623.4736
2623.4675,2623.3787,2623.3787,2623.3787,2623.3787,2623.3787,2623.3787,2623.4749
2623.476,2623.3604,2623.3604,2623.3604,2623.3604,2623.3604,2623.3604,2623.474
2623.4673,2623.3826,2623.3826,2623.3826,2623.3826,2623.3826,2623.3826,2623.4731
2623.4731,2623.3584,2623.3584,2623.3584,2623.3584,2623.3584,2623.3584,2623.4707
2623.467,2623.3723,2623.3723,2623.3723,2623.3723,2623.3723,2623.3723,2623.4749
2623.4658,2623.1958,2623.1958,2623.1958,2623.1958,2623.1958,2623.1958,2623.426
2623.4714,2623.2234,2623.2234,2623.2234,2623.2234,2623.2234,2623.2234,2623.471
2623.4739,2623.346,2623.346,2623.346,2623.346,2623.346,2623.346,2623.474
2623.4707,2623.4084,2623.4084,2623.4084,2623.4084,2623.4084,2623.4084,2623.4753
2623.469,2623.1948,2623.1948,2623.1948,2623.1948,2623.1948,2623.1948,2623.469
2623.476,2623.366,2623.366,2623.366,2623.366,2623.366,2623.366,2623.475
2623.475,2623.354,2623.354,2623.354,2623.354,2623.354,2623.354,2623.4734
2623.4695,2623.3938,2623.3938,2623.3938,2623.3938,2623.3938,2623.3938,2623.4739
2623.472,2623.2495,2623.2495,2623.2495,2623.2495,2623.2495,2623.2495,2623.4712
2623.4763,2623.365,2623.365,2623.365,2623.365,2623.365,2623.365,2623.475
2623.4763,2623.3618,2623.3618,2623.3618,2623.3618,2623.3618,2623.3618,2623.4749
2623.467,2623.3708,2623.3708,2623.3708,2623.3708,2623.3708,2623.3708,2623.475
2623.466,2623.3691,2623.3691,2623.3691,2623.3691,2623.3691,2623.3691,2623.4739
2623.4763,2623.365,2623.365,2623.365,2623.365,2623.365,2623.365,2623.4744
2623.4673,2623.3743,2623.3743,2623.3743,2623.3743,2623.3743,2623.3743,2623.4749
2623.4678,2623.4175,2623.4175,2623.4175,2623.4175,2623.4175,2623.4175,2623.4753
2623.4678,2623.4175,2623.4175,2623.4175,2623.4175,2623.4175,2623.4175,2623.4753
2623.4746,2623.3337,2623.3337,2623.3337,2623.3337,2623.3337,2623.3337,2623.4736
2623.4758,2623.3606,2623.3606,2623.3606,2623.3606,2623.3606,2623.3606,2623.4734
2623.4763,2623.3577,2623.3577,2623.3577,2623.3577,2623.3577,2623.3577,2623.4749
2623.4763,2623.3638,2623.3638,2623.3638,2623.3638,2623.3638,2623.3638,2623.4749
2623.4763,2623.3665,2623.3665,2623.3665,2623.3665,2623.3665,2623.3665,2623.4746
2623.4658,2623.3635,2623.3635,2623.3635,2623.3635,2623.3635,2623.3635,2623.475
2623.466,2623.3635,2623.3635,2623.3635,2623.3635,2623.3635,2623.3635,2623.475
2623.4758,2623.363,2623.363,2623.363,2623.363,2623.363,2623.363,2623.4744
2623.4675,2623.374,2623.374,2623.374,2623.374,2623.374,2623.374,2623.4753
2623.4773,2623.3594,2623.3594,2623.3594,2623.3594,2623.3594,2623.3594,2623.4758
2623.4666,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.474
2623.466,2623.3652,2623.3652,2623.3652,2623.3652,2623.3652,2623.3652,2623.475
2623.4663,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.4744
2623.4663,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.3716,2623.4739
2623.4763,2623.354,2623.354,2623.354,2623.354,2623.354,2623.354,2623.4749
2623.476,2623.3455,2623.3455,2623.3455,2623.3455,2623.3455,2623.3455,2623.475
2623.4766,2623.3616,2623.3616,2623.3616,2623.3616,2623.3616,2623.3616,2623.4746
2623.4673,2623.3733,2623.3733,2623.3733,2623.3733,2623.3733,2623.3733,2623.475
2623.4758,2623.356,2623.356,2623.356,2623.356,2623.356,2623.356,2623.4746
2623.4758,2623.3586,2623.3586,2623.3586,2623.3586,2623.3586,2623.3586,2623.4736
2623.4758,2623.3591,2623.3591,2623.3591,2623.3591,2623.3591,2623.3591,2623.474
2623.476,2623.3555,2623.3555,2623.3555,2623.3555,2623.3555,2623.3555,2623.4746
2623.476,2623.3564,2623.3564,2623.3564,2623.3564,2623.3564,2623.3564,2623.4749
2623.476,2623.3442,2623.3442,2623.3442,2623.3442,2623.3442,2623.3442,2623.474
2623.4763,2623.3594,2623.3594,2623.3594,2623.3594,2623.3594,2623.3594,2623.4749
2623.4758,2623.355,2623.355,2623.355,2623.355,2623.355,2623.355,2623.4746
2623.4758,2623.3555,2623.3555,2623.3555,2623.3555,2623.3555,2623.3555,2623.4749
2623.4768,2623.3604,2623.3604,2623.3604,2623.3604,2623.3604,2623.3604,2623.4753
2623.4758,2623.3528,2623.3528,2623.3528,2623.3528,2623.3528,2623.3528,2623.4739
2623.4758,2623.367,2623.367,2623.367,2623.367,2623.367,2623.367,2623.4746
2623.4734,2623.3054,2623.3054,2623.3054,2623.3054,2623.3054,2623.3054,2623.4724
2623.4756,2623.3616,2623.3616,2623.3616,2623.3616,2623.3616,2623.3616,2623.4736
2623.4666,2623.3684,2623.3684,2623.3684,2623.3684,2623.3684,2623.3684,2623.474
2623.475,2623.3455,2623.3455,2623.3455,2623.3455,2623.3455,2623.3455,2623.4736
2623.4758,2623.3555,2623.3555,2623.3555,2623.3555,2623.3555,2623.3555,2623.474
2623.476,2623.3628,2623.3628,2623.3628,2623.3628,2623.3628,2623.3628,2623.4744
2623.4763,2623.3564,2623.3564,2623.3564,2623.3564,2623.3564,2623.3564,2623.4744
2623.4768,2623.3606,2623.3606,2623.3606,2623.3606,2623.3606,2623.3606,2623.4756
2623.4766,2623.3608,2623.3608,2623.3608,2623.3608,2623.3608,2623.3608,2623.4756
2623.4749,2623.358,2623.358,2623.358,2623.358,2623.358,2623.358,2623.474
2623.4766,2623.3599,2623.3599,2623.3599,2623.3599,2623.3599,2623.3599,2623.475
2623.4663,2623.3718,2623.3718,2623.3718,2623.3718,2623.3718,2623.3718,2623.4744
2623.4666,2623.3718,2623.3718,2623.3718,2623.3718,2623.3718,2623.3718,2623.4734
2623.4666,2623.3718,2623.3718,2623.3718,2623.3718,2623.3718,2623.3718,2623.4736
2623.4666,2623.3677,2623.3677,2623.3677,2623.3677,2623.3677,2623.3677,2623.475
2623.4663,2623.3694,2623.3694,2623.3694,2623.3694,2623.3694,2623.3694,2623.4739
2623.4688,2623.3914,2623.3914,2623.3914,2623.3914,2623.3914,2623.3914,2623.4736
2623.467,2623.3672,2623.3672,2623.3672,2623.3672,2623.3672,2623.3672,2623.475
2623.467,2623.3694,2623.3694,2623.3694,2623.3694,2623.3694,2623.3694,2623.4749
2623.4758,2623.353,2623.353,2623.353,2623.353,2623.353,2623.353,2623.474
2623.4675,2623.3818,2623.3818,2623.3818,2623.3818,2623.3818,2623.3818,2623.4739
2623.4675,2623.3687,2623.3687,2623.3687,2623.3687,2623.3687,2623.3687,2623.4749
2623.469,2623.3872,2623.3872,2623.3872,2623.3872,2623.3872,2623.3872,2623.4749
2623.467,2623.3687,2623.3687,2623.3687,2623.3687,2623.3687,2623.3687,2623.475
2623.4675,2623.381,2623.381,2623.381,2623.381,2623.381,2623.381,2623.474
2623.4668,2623.3762,2623.3762,2623.3762,2623.3762,2623.3762,2623.3762,2623.4739
2623.4666,2623.369,2623.369,2623.369,2623.369,2623.369,2623.369,2623.4744
2623.476,2623.364,2623.364,2623.364,2623.364,2623.364,2623.364,2623.474
2623.4663,2623.365,2623.365,2623.365,2623.365,2623.365,2623.365,2623.4749
2623.467,2623.3691,2623.3691,2623.3691,2623.3691,2623.3691,2623.3691,2623.4749
2623.4758,2623.3547,2623.3547,2623.3547,2623.3547,2623.3547,2623.3547,2623.4744
2623.4758,2623.3542,2623.3542,2623.3542,2623.3542,2623.3542,2623.3542,2623.4749
2623.4758,2623.3542,2623.3542,2623.3542,2623.3542,2623.3542,2623.3542,2623.4749
2623.468,2623.384,2623.384,2623.384,2623.384,2623.384,2623.384,2623.4744
2623.4758,2623.363,2623.363,2623.363,2623.363,2623.363,2623.363,2623.4739
2623.468,2623.379,2623.379,2623.379,2623.379,2623.379,2623.379,2623.4753
2623.4763,2623.3606,2623.3606,2623.3606,2623.3606,2623.3606,2623.3606,2623.4744
2623.4731,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.4744
2623.4675,2623.3997,2623.3997,2623.3997,2623.3997,2623.3997,2623.3997,2623.4768
2623.4668,2623.3713,2623.3713,2623.3713,2623.3713,2623.3713,2623.3713,2623.4739
2623.4666,2623.3733,2623.3733,2623.3733,2623.3733,2623.3733,2623.3733,2623.474
2623.4744,2623.3345,2623.3345,2623.3345,2623.3345,2623.3345,2623.3345,2623.473
2623.476,2623.3645,2623.3645,2623.3645,2623.3645,2623.3645,2623.3645,2623.4744
2623.4675,2623.3804,2623.3804,2623.3804,2623.3804,2623.3804,2623.3804,2623.4744
2623.4668,2623.3735,2623.3735,2623.3735,2623.3735,2623.3735,2623.3735,2623.4746
2623.4697,2623.3975,2623.3975,2623.3975,2623.3975,2623.3975,2623.3975,2623.4746
2623.469,2623.3945,2623.3945,2623.3945,2623.3945,2623.3945,2623.3945,2623.4744
2623.467,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.4749
2623.4763,2623.368,2623.368,2623.368,2623.368,2623.368,2623.368,2623.4749
2623.4763,2623.3652,2623.3652,2623.3652,2623.3652,2623.3652,2623.3652,2623.474
2623.4663,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.4744
2623.4663,2623.3708,2623.3708,2623.3708,2623.3708,2623.3708,2623.3708,2623.4744
2623.4697,2623.3965,2623.3965,2623.3965,2623.3965,2623.3965,2623.3965,2623.4746
2623.4756,2623.357,2623.357,2623.357,2623.357,2623.357,2623.357,2623.474
2623.4675,2623.383,2623.383,2623.383,2623.383,2623.383,2623.383,2623.4734
2623.4763,2623.361,2623.361,2623.361,2623.361,2623.361,2623.361,2623.4749
2623.4695,2623.4001,2623.4001,2623.4001,2623.4001,2623.4001,2623.4001,2623.4739
2623.4675,2623.3755,2623.3755,2623.3755,2623.3755,2623.3755,2623.3755,2623.475
2623.4753,2623.352,2623.352,2623.352,2623.352,2623.352,2623.352,2623.4744
2623.476,2623.3562,2623.3562,2623.3562,2623.3562,2623.3562,2623.3562,2623.4749
2623.4766,2623.3682,2623.3682,2623.3682,2623.3682,2623.3682,2623.3682,2623.4753
2623.4685,2623.387,2623.387,2623.387,2623.387,2623.387,2623.387,2623.4739
2623.466,2623.3672,2623.3672,2623.3672,2623.3672,2623.3672,2623.3672,2623.4739
2623.468,2623.3787,2623.3787,2623.3787,2623.3787,2623.3787,2623.3787,2623.4746
2623.468,2623.3809,2623.3809,2623.3809,2623.3809,2623.3809,2623.3809,2623.4744
2623.4736,2623.3125,2623.3125,2623.3125,2623.3125,2623.3125,2623.3125,2623.4717
2623.4688,2623.3875,2623.3875,2623.3875,2623.3875,2623.3875,2623.3875,2623.4746
2623.4673,2623.373,2623.373,2623.373,2623.373,2623.373,2623.373,2623.4746
2623.4766,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.3655,2623.475
2623.4663,2623.3694,2623.3694,2623.3694,2623.3694,2623.3694,2623.3694,2623.4744
2623.467,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.4746
2623.4663,2623.3691,2623.3691,2623.3691,2623.3691,2623.3691,2623.3691,2623.4744
2623.4663,2623.369,2623.369,2623.369,2623.369,2623.369,2623.369,2623.4744
2623.468,2623.3816,2623.3816,2623.3816,2623.3816,2623.3816,2623.3816,2623.475
2623.4758,2623.3508,2623.3508,2623.3508,2623.3508,2623.3508,2623.3508,2623.4736
2623.4758,2623.3635,2623.3635,2623.3635,2623.3635,2623.3635,2623.3635,2623.4744
2623.4756,2623.3594,2623.3594,2623.3594,2623.3594,2623.3594,2623.3594,2623.4744
2623.4763,2623.3616,2623.3616,2623.3616,2623.3616,2623.3616,2623.3616,2623.475
2623.4746,2623.3333,2623.3333,2623.3333,2623.3333,2623.3333,2623.3333,2623.4734
2623.4763,2623.3567,2623.3567,2623.3567,2623.3567,2623.3567,2623.3567,2623.4749
2623.476,2623.363,2623.363,2623.363,2623.363,2623.363,2623.363,2623.4744
2623.476,2623.3477,2623.3477,2623.3477,2623.3477,2623.3477,2623.3477,2623.4746
2623.4763,2623.346,2623.346,2623.346,2623.346,2623.346,2623.346,2623.4749
2623.4688,2623.378,2623.378,2623.378,2623.378,2623.378,2623.378,2623.4758
2623.4758,2623.3586,2623.3586,2623.3586,2623.3586,2623.3586,2623.3586,2623.4744
2623.4768,2623.3599,2623.3599,2623.3599,2623.3599,2623.3599,2623.3599,2623.4756
2623.466,2623.362,2623.362,2623.362,2623.362,2623.362,2623.362,2623.474
2623.4756,2623.3594,2623.3594,2623.3594,2623.3594,2623.3594,2623.3594,2623.474
2623.4666,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.4739
2623.4749,2623.3577,2623.3577,2623.3577,2623.3577,2623.3577,2623.3577,2623.4731
2623.4756,2623.3635,2623.3635,2623.3635,2623.3635,2623.3635,2623.3635,2623.4739
2623.4675,2623.3738,2623.3738,2623.3738,2623.3738,2623.3738,2623.3738,2623.476
2623.4758,2623.3606,2623.3606,2623.3606,2623.3606,2623.3606,2623.3606,2623.4744
2623.4756,2623.3525,2623.3525,2623.3525,2623.3525,2623.3525,2623.3525,2623.474
2623.4766,2623.3535,2623.3535,2623.3535,2623.3535,2623.3535,2623.3535,2623.4749
2623.4675,2623.3735,2623.3735,2623.3735,2623.3735,2623.3735,2623.3735,2623.4749
2623.4758,2623.364,2623.364,2623.364,2623.364,2623.364,2623.364,2623.4739
2623.476,2623.358,2623.358,2623.358,2623.358,2623.358,2623.358,2623.475
2623.4731,2623.2766,2623.2766,2623.2766,2623.2766,2623.2766,2623.2766,2623.4724
2623.4702,2623.3953,2623.3953,2623.3953,2623.3953,2623.3953,2623.3953,2623.4744
2623.4758,2623.363,2623.363,2623.363,2623.363,2623.363,2623.363,2623.4744
2623.472,2623.407,2623.407,2623.407,2623.407,2623.407,2623.407,2623.4756
2623.4756,2623.3303,2623.3303,2623.3303,2623.3303,2623.3303,2623.3303,2623.4739
2623.4668,2623.3674,2623.3674,2623.3674,2623.3674,2623.3674,2623.3674,2623.4753
2623.468,2623.3792,2623.3792,2623.3792,2623.3792,2623.3792,2623.3792,2623.4749
2623.4675,2623.3723,2623.3723,2623.3723,2623.3723,2623.3723,2623.3723,2623.4753
2623.467,2623.371,2623.371,2623.371,2623.371,2623.371,2623.371,2623.4746
2623.4668,2623.371,2623.371,2623.371,2623.371,2623.371,2623.371,2623.4746
2623.4668,2623.3684,2623.3684,2623.3684,2623.3684,2623.3684,2623.3684,2623.4746
2623.4697,2623.3948,2623.3948,2623.3948,2623.3948,2623.3948,2623.3948,2623.4753
2623.476,2623.3474,2623.3474,2623.3474,2623.3474,2623.3474,2623.3474,2623.475
2623.468,2623.379,2623.379,2623.379,2623.379,2623.379,2623.379,2623.4749
2623.4673,2623.3718,2623.3718,2623.3718,2623.3718,2623.3718,2623.3718,2623.4746
2623.4675,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.4744
2623.467,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.4744
2623.4678,2623.3752,2623.3752,2623.3752,2623.3752,2623.3752,2623.3752,2623.475
2623.4758,2623.3591,2623.3591,2623.3591,2623.3591,2623.3591,2623.3591,2623.4744
2623.4758,2623.3547,2623.3547,2623.3547,2623.3547,2623.3547,2623.3547,2623.474
2623.4758,2623.3625,2623.3625,2623.3625,2623.3625,2623.3625,2623.3625,2623.4744
2623.4744,2623.3157,2623.3157,2623.3157,2623.3157,2623.3157,2623.3157,2623.4731
2623.4758,2623.3645,2623.3645,2623.3645,2623.3645,2623.3645,2623.3645,2623.4744
2623.476,2623.3464,2623.3464,2623.3464,2623.3464,2623.3464,2623.3464,2623.4753
2623.466,2623.3782,2623.3782,2623.3782,2623.3782,2623.3782,2623.3782,2623.4712
2623.4668,2623.3672,2623.3672,2623.3672,2623.3672,2623.3672,2623.3672,2623.4753
2623.4753,2623.349,2623.349,2623.349,2623.349,2623.349,2623.349,2623.4739
2623.4768,2623.3665,2623.3665,2623.3665,2623.3665,2623.3665,2623.3665,2623.4749
2623.4766,2623.3594,2623.3594,2623.3594,2623.3594,2623.3594,2623.3594,2623.475
2623.4663,2623.3713,2623.3713,2623.3713,2623.3713,2623.3713,2623.3713,2623.4731
2623.4663,2623.3713,2623.3713,2623.3713,2623.3713,2623.3713,2623.3713,2623.4731
2623.4753,2623.3508,2623.3508,2623.3508,2623.3508,2623.3508,2623.3508,2623.4731
2623.47,2623.3884,2623.3884,2623.3884,2623.3884,2623.3884,2623.3884,2623.4758
2623.4758,2623.3633,2623.3633,2623.3633,2623.3633,2623.3633,2623.3633,2623.474
2623.4749,2623.3474,2623.3474,2623.3474,2623.3474,2623.3474,2623.3474,2623.4731
2623.4758,2623.3572,2623.3572,2623.3572,2623.3572,2623.3572,2623.3572,2623.474
2623.4668,2623.3728,2623.3728,2623.3728,2623.3728,2623.3728,2623.3728,2623.475
2623.4678,2623.3772,2623.3772,2623.3772,2623.3772,2623.3772,2623.3772,2623.4749
2623.4666,2623.3696,2623.3696,2623.3696,2623.3696,2623.3696,2623.3696,2623.4749
2623.4678,2623.3745,2623.3745,2623.3745,2623.3745,2623.3745,2623.3745,2623.475
2623.4663,2623.3677,2623.3677,2623.3677,2623.3677,2623.3677,2623.3677,2623.4746
2623.4658,2623.3628,2623.3628,2623.3628,2623.3628,2623.3628,2623.3628,2623.474
2623.466,2623.365,2623.365,2623.365,2623.365,2623.365,2623.365,2623.475
2623.4758,2623.3662,2623.3662,2623.3662,2623.3662,2623.3662,2623.3662,2623.4744
2623.4663,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.4739
2623.474,2623.3362,2623.3362,2623.3362,2623.3362,2623.3362,2623.3362,2623.4724
2623.474,2623.3364,2623.3364,2623.3364,2623.3364,2623.3364,2623.3364,2623.4724
2623.4678,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.3767,2623.4749
2623.4663,2623.3682,2623.3682,2623.3682,2623.3682,2623.3682,2623.3682,2623.474
2623.476,2623.3596,2623.3596,2623.3596,2623.3596,2623.3596,2623.3596,2623.474
2623.4678,2623.3762,2623.3762,2623.3762,2623.3762,2623.3762,2623.3762,2623.475
2623.4675,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.4744
2623.467,2623.3708,2623.3708,2623.3708,2623.3708,2623.3708,2623.3708,2623.4746
2623.467,2623.3708,2623.3708,2623.3708,2623.3708,2623.3708,2623.3708,2623.4746
2623.4678,2623.378,2623.378,2623.378,2623.378,2623.378,2623.378,2623.475
2623.476,2623.3616,2623.3616,2623.3616,2623.3616,2623.3616,2623.3616,2623.4734
2623.4673,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.3726,2623.4749
2623.4744,2623.3328,2623.3328,2623.3328,2623.3328,2623.3328,2623.3328,2623.4727
2623.466,2623.3665,2623.3665,2623.3665,2623.3665,2623.3665,2623.3665,2623.4744
2623.4668,2623.3687,2623.3687,2623.3687,2623.3687,2623.3687,2623.3687,2623.475
2623.4766,2623.3694,2623.3694,2623.3694,2623.3694,2623.3694,2623.3694,2623.4749
2623.4707,2623.3816,2623.3816,2623.3816,2623.3816,2623.3816,2623.3816,2623.475
2623.4763,2623.338,2623.338,2623.338,2623.338,2623.338,2623.338,2623.475
2623.4753,2623.353,2623.353,2623.353,2623.353,2623.353,2623.353,2623.4744
2623.468,2623.378,2623.378,2623.378,2623.378,2623.378,2623.378,2623.4758
2623.4683,2623.3882,2623.3882,2623.3882,2623.3882,2623.3882,2623.3882,2623.4746
2623.4766,2623.369,2623.369,2623.369,2623.369,2623.369,2623.369,2623.475
2623.4758,2623.3591,2623.3591,2623.3591,2623.3591,2623.3591,2623.3591,2623.4739
2623.4763,2623.3508,2623.3508,2623.3508,2623.3508,2623.3508,2623.3508,2623.4749
2623.4673,2623.3733,2623.3733,2623.3733,2623.3733,2623.3733,2623.3733,2623.4756
2623.4663,2623.3733,2623.3733,2623.3733,2623.3733,2623.3733,2623.3733,2623.4727
2623.469,2623.3833,2623.3833,2623.3833,2623.3833,2623.3833,2623.3833,2623.476
2623.4766,2623.369,2623.369,2623.369,2623.369,2623.369,2623.369,2623.475
2623.4702,2623.4045,2623.4045,2623.4045,2623.4045,2623.4045,2623.4045,2623.4749
2623.4763,2623.3706,2623.3706,2623.3706,2623.3706,2623.3706,2623.3706,2623.4749
2623.476,2623.3606,2623.3606,2623.3606,2623.3606,2623.3606,2623.3606,2623.4744
2623.4758,2623.3545,2623.3545,2623.3545,2623.3545,2623.3545,2623.3545,2623.4749
2623.4695,2623.3916,2623.3916,2623.3916,2623.3916,2623.3916,2623.3916,2623.476
2623.4695,2623.3975,2623.3975,2623.3975,2623.3975,2623.3975,2623.3975,2623.4749
2623.4683,2623.393,2623.393,2623.393,2623.393,2623.393,2623.393,2623.4736
2623.4758,2623.3577,2623.3577,2623.3577,2623.3577,2623.3577,2623.3577,2623.4744
2623.4758,2623.353,2623.353,2623.353,2623.353,2623.353,2623.353,2623.4744
2623.4766,2623.3647,2623.3647,2623.3647,2623.3647,2623.3647,2623.3647,2623.4746
2623.4763,2623.3606,2623.3606,2623.3606,2623.3606,2623.3606,2623.3606,2623.4749
2623.4763,2623.3606,2623.3606,2623.3606,2623.3606,2623.3606,2623.3606,2623.4749
2623.4675,2623.3748,2623.3748,2623.3748,2623.3748,2623.3748,2623.3748,2623.4753
2623.4766,2623.3643,2623.3643,2623.3643,2623.3643,2623.3643,2623.3643,2623.4749
2623.4766,2623.3557,2623.3557,2623.3557,2623.3557,2623.3557,2623.3557,2623.4746
2623.4758,2623.3542,2623.3542,2623.3542,2623.3542,2623.3542,2623.3542,2623.475
2623.4758,2623.3518,2623.3518,2623.3518,2623.3518,2623.3518,2623.3518,2623.4744
2623.4756,2623.3562,2623.3562,2623.3562,2623.3562,2623.3562,2623.3562,2623.4739
2623.4758,2623.3628,2623.3628,2623.3628,2623.3628,2623.3628,2623.3628,2623.4744
2623.4758,2623.359,2623.359,2623.359,2623.359,2623.359,2623.359,2623.4744
2623.4763,2623.3584,2623.3584,2623.3584,2623.3584,2623.3584,2623.3584,2623.4753
2623.467,2623.369,2623.369,2623.369,2623.369,2623.369,2623.369,2623.4753
