V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
21.9801,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.978937,21.980625
21.980143,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.978815,21.980436
21.981037,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.97897,21.98023
21.981256,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.979008,21.980448
21.978863,21.978422,21.978428,21.978424,21.978436,21.978432,21.97843,21.978424,21.978428,21.978424,21.97843,21.978422,21.978424,21.978426,21.97843,21.97843,21.978428,21.978432,21.978445,21.978443,21.978445,21.97845,21.978455,21.978456,21.978458,21.97846,21.978453,21.978453,21.97845,21.978449,21.978453,21.978464,21.978458,21.97846,21.978458,21.978456,21.978449,21.978462,21.978464,21.978466,21.978468,21.978464,21.978476,21.978456,21.978458,21.978462,21.978468,21.981619
21.980381,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.979086,21.98005
21.98018,21.978333,21.978333,21.978333,21.978333,21.978333,21.978334,21.978333,21.978334,21.978333,21.978333,21.978333,21.978333,21.978333,21.978333,21.978333,21.978333,21.978333,21.978333,21.978333,21.978333,21.978333,21.978333,21.978333,21.978333,21.978333,21.978333,21.978333,21.978333,21.978334,21.978333,21.978336,21.978336,21.978334,21.978334,21.978334,21.978334,21.978336,21.978334,21.978334,21.978334,21.978334,21.978334,21.978333,21.978333,21.978333,21.978333,21.981218
21.981472,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.978868,21.979818
21.979189,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.978874,21.98133
21.980968,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.978735,21.980915
21.980247,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.979301,21.98089
21.980158,21.978474,21.978472,21.97847,21.97847,21.97847,21.97847,21.97847,21.97847,21.97847,21.97847,21.97847,21.978474,21.978474,21.97847,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.978474,21.980558
21.980455,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.978666,21.979816
21.980356,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.978664,21.980482
21.979292,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.976883,21.979767
21.979095,21.978933,21.97897,21.979013,21.979069,21.97909,21.979088,21.979103,21.979122,21.979137,21.979143,21.979145,21.97917,21.979174,21.979168,21.97918,21.979197,21.979202,21.979197,21.979214,21.979214,21.979216,21.97921,21.979221,21.97922,21.979223,21.979223,21.979229,21.979223,21.979237,21.979248,21.979244,21.97925,21.97925,21.97925,21.979258,21.979263,21.979256,21.979263,21.979265,21.979265,21.97926,21.97926,21.979263,21.979267,21.979263,21.979263,21.98059
21.9797,21.979338,21.979336,21.979336,21.979338,21.97934,21.97934,21.97934,21.97934,21.979336,21.97934,21.97934,21.97934,21.97934,21.97934,21.97934,21.979334,21.979334,21.979334,21.979334,21.97934,21.97934,21.97934,21.97934,21.97934,21.979334,21.97934,21.97934,21.97934,21.97934,21.97934,21.97934,21.979336,21.97934,21.97934,21.979336,21.979336,21.979336,21.979336,21.97934,21.979336,21.979336,21.97934,21.97934,21.979336,21.979336,21.979336,21.980513
21.981117,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.978882,21.980232
21.979603,21.977919,21.977919,21.977919,21.977919,21.977919,21.977919,21.977919,21.977919,21.977919,21.977919,21.977919,21.977919,21.977919,21.977919,21.977919,21.977919,21.977919,21.977919,21.97792,21.977919,21.977919,21.977919,21.977919,21.97792,21.977919,21.97792,21.977919,21.977919,21.977919,21.977919,21.977919,21.977919,21.977919,21.977919,21.977919,21.977919,21.97792,21.977919,21.977919,21.977919,21.97792,21.977919,21.97792,21.977919,21.97792,21.977919,21.980797
21.981596,21.979048,21.979137,21.97917,21.979204,21.979202,21.97923,21.979225,21.979242,21.979244,21.97925,21.979269,21.979263,21.97926,21.97926,21.979267,21.97927,21.979286,21.979279,21.979275,21.979267,21.979269,21.979269,21.97928,21.979277,21.979277,21.979267,21.979263,21.97926,21.979254,21.979261,21.97926,21.979261,21.979258,21.97926,21.97926,21.979254,21.979261,21.979258,21.97926,21.97925,21.979246,21.97925,21.97925,21.97925,21.97925,21.97925,21.981009
21.979849,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.978855,21.981157
21.981087,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.978823,21.980639
21.980267,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.978563,21.980762
21.980211,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.978453,21.979584
21.981152,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.978987,21.980635
21.979696,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.97841,21.980186
21.98046,21.979553,21.97955,21.979557,21.979559,21.979567,21.979565,21.979563,21.979567,21.979568,21.979576,21.979572,21.979588,21.979595,21.979597,21.979599,21.979595,21.97961,21.979614,21.979624,21.97962,21.979635,21.979633,21.979645,21.979645,21.979652,21.979656,21.97965,21.979662,21.979675,21.97967,21.97967,21.97968,21.979683,21.979681,21.979673,21.97967,21.979673,21.979673,21.979675,21.979677,21.979687,21.97968,21.979687,21.97969,21.979704,21.979694,21.979527
21.979456,21.9791,21.9791,21.979101,21.979101,21.9791,21.979101,21.9791,21.979101,21.979101,21.979103,21.979101,21.979101,21.9791,21.979101,21.979103,21.9791,21.979101,21.9791,21.979101,21.9791,21.9791,21.979101,21.9791,21.9791,21.9791,21.9791,21.979101,21.979101,21.979101,21.9791,21.9791,21.979101,21.9791,21.9791,21.979103,21.979101,21.9791,21.979101,21.979101,21.9791,21.979101,21.979103,21.9791,21.979103,21.979103,21.979101,21.9802
21.981552,21.979115,21.97911,21.979118,21.979126,21.979132,21.979143,21.979145,21.97915,21.979141,21.979153,21.979156,21.979176,21.979164,21.979172,21.979172,21.979177,21.979181,21.97919,21.979202,21.979206,21.97921,21.979218,21.979221,21.979227,21.97922,21.979227,21.97922,21.979229,21.979223,21.979237,21.97924,21.979233,21.97925,21.979258,21.979263,21.979256,21.979252,21.979263,21.979265,21.97927,21.97926,21.979267,21.979277,21.979273,21.979286,21.979292,21.981016
21.979965,21.978756,21.978756,21.978756,21.978754,21.978756,21.978756,21.978754,21.978754,21.978754,21.978754,21.978756,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.978754,21.980724
21.980982,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.979843,21.97939
21.978962,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.97905,21.981049
21.980015,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.978746,21.980877
21.980131,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.978619,21.979864
21.979256,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.978933,21.98156
21.981152,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.978947,21.980774
21.980042,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.980642
21.980082,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.978962,21.980618
21.979704,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.979452,21.98109
